rxTime,signal,svId,Toe,Toc,iodNav,iodE,iodC
1420992488.4370234,2,7,316200,316200,19,0,0
1420992488.4370234,2,15,316200,316200,19,0,0
1420992508.4370234,2,7,316200,316200,19,0,0
1420992508.4370234,2,15,316200,316200,19,0,0
1420992511.4370234,2,3,317281,317281,0,0,0
1420992517.4370234,2,3,317281,317281,0,0,0
1420992518.4370234,2,7,316200,316200,19,0,0
1420992518.4370234,2,15,316200,316200,19,0,0
1420992521.4370234,2,3,317281,317281,0,0,0
1420992522.4370234,2,7,316200,316200,19,0,0
1420992522.4370234,2,15,316200,316200,19,0,0
1420992525.4370234,2,3,316200,316200,19,0,0
1420992537.4370234,2,3,316200,316200,19,0,0
1420992538.4370234,2,7,316200,316200,19,0,0
1420992538.4370234,2,15,316200,316200,19,0,0
1420992547.4370234,2,3,316200,316200,19,0,0
1420992548.4370234,2,7,316200,316200,19,0,0
1420992548.4370234,2,15,316200,316200,19,0,0
1420992558.4370234,2,8,317341,317341,0,0,0
1420992565.4370234,1,27,322200,322200,0,0,0
1420992567.4370234,2,3,316200,316200,19,0,0
1420992568.4370234,2,15,316200,316200,19,0,0
1420992568.4370234,2,8,317341,317341,0,0,0
1420992572.4370234,2,8,317341,317341,0,0,0
1420992574.4370234,2,8,316200,316200,19,0,0
1420992577.4370234,2,3,316200,316200,19,0,0
1420992578.4370234,2,15,316200,316200,19,0,0
1420992578.4370234,2,8,316200,316200,19,0,0
1420992581.4370234,2,3,316200,316200,19,0,0
1420992582.4370234,2,15,316200,316200,19,0,0
1420992582.4370234,2,8,316200,316200,19,0,0
1420992597.4370234,2,3,316200,316200,19,0,0
1420992598.4370234,2,15,316200,316200,19,0,0
1420992598.4370234,2,8,316200,316200,19,0,0
1420992607.4370234,2,3,316200,316200,19,0,0
1420992608.4370234,2,15,316200,316200,19,0,0
1420992608.4370234,2,8,316200,316200,19,0,0
1420992627.4370234,2,3,316200,316200,19,0,0
1420992628.4370234,2,15,316200,316200,19,0,0
1420992628.4370234,2,8,316200,316200,19,0,0
1420992637.4370234,2,3,316200,316200,19,0,0
1420992638.4370234,2,15,316200,316200,19,0,0
1420992638.4370234,2,8,316200,316200,19,0,0
1420992641.4370234,3,8,316200,316200,19,0,0
1420992641.4370234,2,3,316200,316200,19,0,0
1420992642.4370234,2,15,316200,316200,19,0,0
1420992642.4370234,2,8,316200,316200,19,0,0
1420992657.4370234,2,3,316200,316200,19,0,0
1420992658.4370234,2,15,316200,316200,19,0,0
1420992658.4370234,2,8,316200,316200,19,0,0
1420992666.4370234,0,18,324000,324000,0,89,857
1420992667.4370234,2,3,316200,316200,19,0,0
1420992668.4370234,2,15,316200,316200,19,0,0
1420992668.4370234,2,8,316200,316200,19,0,0
1420992675.4370234,2,3,316800,316800,20,0,0
1420992676.4370234,2,15,316800,316800,20,0,0
1420992687.4370234,2,3,316800,316800,20,0,0
1420992688.4370234,2,15,316800,316800,20,0,0
1420992688.4370234,2,8,316200,316200,19,0,0
1420992697.4370234,2,3,316800,316800,20,0,0
1420992698.4370234,2,15,316800,316800,20,0,0
1420992698.4370234,2,8,316200,316200,19,0,0
1420992701.4370234,2,3,316800,316800,20,0,0
1420992702.4370234,2,15,316800,316800,20,0,0
1420992702.4370234,2,8,316200,316200,19,0,0
1420992704.4370234,1,27,322200,322200,0,0,0
1420992717.4370234,2,3,316800,316800,20,0,0
1420992718.4370234,2,15,316800,316800,20,0,0
1420992718.4370234,2,8,316200,316200,19,0,0
1420992727.4370234,2,3,316800,316800,20,0,0
1420992728.4370234,2,15,316800,316800,20,0,0
1420992728.4370234,2,8,316200,316200,19,0,0
1420992740.4370234,3,3,316800,316800,20,0,0
1420992741.4370234,3,15,316800,316800,20,0,0
1420992747.4370234,2,3,316800,316800,20,0,0
1420992748.4370234,2,15,316800,316800,20,0,0
1420992748.4370234,2,8,316200,316200,19,0,0
1420992757.4370234,2,3,316800,316800,20,0,0
1420992758.4370234,2,15,316800,316800,20,0,0
1420992758.4370234,2,8,316200,316200,19,0,0
1420992761.4370234,2,3,316800,316800,20,0,0
1420992762.4370234,2,15,316800,316800,20,0,0
1420992762.4370234,2,8,316200,316200,19,0,0
1420992777.4370234,2,3,316800,316800,20,0,0
1420992778.4370234,2,15,316800,316800,20,0,0
1420992778.4370234,2,8,316200,316200,19,0,0
1420992787.4370234,2,3,316800,316800,20,0,0
1420992788.4370234,2,15,316800,316800,20,0,0
1420992788.4370234,2,8,316200,316200,19,0,0
1420992807.4370234,2,3,316800,316800,20,0,0
1420992808.4370234,2,15,316800,316800,20,0,0
1420992808.4370234,2,8,316200,316200,19,0,0
1420992811.4370234,3,8,316200,316200,19,0,0
1420992817.4370234,2,3,316800,316800,20,0,0
1420992818.4370234,2,15,316800,316800,20,0,0
1420992818.4370234,2,8,316200,316200,19,0,0
1420992821.4370234,2,3,316800,316800,20,0,0
1420992822.4370234,2,15,316800,316800,20,0,0
1420992822.4370234,2,8,316200,316200,19,0,0
1420992837.4370234,2,3,316800,316800,20,0,0
1420992838.4370234,2,15,316800,316800,20,0,0
1420992838.4370234,2,8,316200,316200,19,0,0
1420992847.4370234,2,3,316800,316800,20,0,0
1420992848.4370234,2,15,316800,316800,20,0,0
1420992848.4370234,2,8,316200,316200,19,0,0
1420992867.4370234,2,3,316800,316800,20,0,0
1420992868.4370234,2,15,316800,316800,20,0,0
1420992868.4370234,2,8,316200,316200,19,0,0
1420992877.4370234,2,3,316800,316800,20,0,0
1420992878.4370234,2,15,316800,316800,20,0,0
1420992878.4370234,2,8,316200,316200,19,0,0
1420992881.4370234,2,3,316800,316800,20,0,0
1420992882.4370234,2,15,316800,316800,20,0,0
1420992882.4370234,2,8,316200,316200,19,0,0
1420992897.4370234,2,3,316800,316800,20,0,0
1420992898.4370234,2,15,316800,316800,20,0,0
1420992898.4370234,2,8,316200,316200,19,0,0
1420992907.4370234,2,3,316800,316800,20,0,0
1420992908.4370234,2,15,316800,316800,20,0,0
1420992908.4370234,2,8,316200,316200,19,0,0
1420992927.4370234,2,3,316800,316800,20,0,0
1420992928.4370234,2,15,316800,316800,20,0,0
1420992928.4370234,2,8,316200,316200,19,0,0
1420992937.4370234,2,3,316800,316800,20,0,0
1420992938.4370234,2,15,316800,316800,20,0,0
1420992938.4370234,2,8,316200,316200,19,0,0
1420992941.4370234,2,3,316800,316800,20,0,0
1420992942.4370234,2,15,316800,316800,20,0,0
1420992942.4370234,2,8,316200,316200,19,0,0
1420992949.4370234,1,18,322200,322200,0,0,0
1420992957.4370234,2,3,316800,316800,20,0,0
1420992958.4370234,2,15,316800,316800,20,0,0
1420992958.4370234,2,8,316200,316200,19,0,0
1420992967.4370234,2,3,316800,316800,20,0,0
1420992968.4370234,2,15,316800,316800,20,0,0
1420992968.4370234,2,8,316200,316200,19,0,0
1420992984.4370234,0,16,324000,324000,0,70,70
1420992984.4370234,0,18,324000,324000,0,89,857
1420992984.4370234,0,27,324000,324000,0,115,115
1420992985.4370234,0,32,324000,324000,0,24,24
1420992987.4370234,2,3,316800,316800,20,0,0
1420992988.4370234,2,15,316800,316800,20,0,0
1420992988.4370234,2,8,316200,316200,19,0,0
1420992997.4370234,2,3,316800,316800,20,0,0
1420992998.4370234,2,15,316800,316800,20,0,0
1420992998.4370234,2,8,316200,316200,19,0,0
1420993001.4370234,2,3,316800,316800,20,0,0
1420993002.4370234,2,15,316800,316800,20,0,0
1420993002.4370234,2,8,316200,316200,19,0,0
